0 	11	0.0	1.2222222222222223	3	0
1	9	0.0	1.2857142857142858	3	0
2	4	0	1.0	1	0
3	11	0.0	1.375	3	0
4	14	0.0	1.75	4	0
5	3	0	1.0	1	0
6	10	0.0	1.6666666666666667	3	0
7	11	0.0	1.5714285714285714	3	0
8	11	0.0	1.5714285714285714	3	0
9	10	0.0	1.6666666666666667	3	0
10	9	0.0	1.8	3	0
11	12	0.0	1.7142857142857142	4	0
12	4	0	1.0	1	0
13	4	0	1.0	1	0
14	7	0.0	1.1666666666666667	2	0
15	16	0.0	1.7777777777777777	4	0
16	9	0.0	1.5	3	0
17	8	0.0	1.6	3	0
18	4	0	1.0	1	0
19	4	0	1.0	1	0
20	10	0.0	1.6666666666666667	3	0
21	9	0.0	1.8	4	0
22	4	0	1.0	1	0
23	14	0.0	1.5555555555555556	4	0
24	10	0.0	2.0	4	0
25	14	0.0	1.5555555555555556	4	0
26	11	0.0	1.375	3	0
27	13	0.0	1.4444444444444444	4	0
28	11	0.16666666666666666	1.8333333333333333	4	1
29	9	0.0	1.8	3	0
30	10	0.0	1.6666666666666667	3	0
31	10	0.0	1.6666666666666667	3	0
32	9	0.0	1.8	3	0
33	4	0	1.0	1	0
34	12	0.0	1.7142857142857142	4	0
35	9	0.0	1.8	3	0
36	12	0.0	1.5	3	0
37	4	0	1.0	1	0
38	10	0.0	1.4285714285714286	3	0
39	9	0.0	1.5	3	0
40	9	0.0	1.5	3	0
41	10	0.0	1.25	3	0
42	7	0.0	1.4	3	0
43	9	0.0	1.2857142857142858	3	0
44	11	0.0	1.375	3	0
45	9	0.0	1.2857142857142858	3	0
46	4	0	1.0	1	0
47	5	0.0	1.25	2	0
48	15	0.0	1.6666666666666667	4	0
49	3	0	1.0	1	0
50	5	0.0	1.25	2	0
51	15	0.0	1.6666666666666667	4	0
52	10	0.0	1.4285714285714286	3	0
53	14	0.0	1.4	4	0
54	11	0.0	1.375	3	0
55	14	0.0	1.5555555555555556	4	0
56	10	0.0	1.4285714285714286	3	0
57	8	0.3333333333333333	1.6	3	1
58	3	0	1.0	1	0
59	9	0.0	1.2857142857142858	3	0
60	15	0.0	1.3636363636363635	4	0
61	16	0.0	1.7777777777777777	4	0
62	13	0.0	1.4444444444444444	4	0
63	10	0.0	1.25	3	0
64	10	0.0	1.25	3	0
65	4	0	1.0	1	0
66	4	0	1.0	1	0
67	3	0	1.0	1	0
68	9	0.0	1.5	3	0
69	9	0.0	1.5	3	0
70	10	0.0	1.4285714285714286	3	0
71	12	0.0	1.7142857142857142	4	0
72	11	0.0	1.5714285714285714	4	0
73	11	0.0	1.375	3	0
74	3	0	1.0	1	0
75	11	0.0	1.5714285714285714	4	0
76	12	0.0	1.7142857142857142	4	0
77	4	0	1.0	1	0
78	11	0.0	1.375	3	0
79	9	0.0	1.5	3	0
80	4	0	1.0	1	0
81	10	0.0	1.4285714285714286	3	0
82	3	0	1.0	1	0
83	8	0.0	1.3333333333333333	3	0
84	7	0.0	1.4	3	0
85	3	0	1.0	1	0
86	3	0	1.0	1	0
87	3	0	1.0	1	0
88	7	0.0	1.75	3	0
89	3	0	1.0	1	0
90	9	0.0	1.2857142857142858	3	0
91	3	0	1.0	1	0
92	3	0	1.0	1	0
93	10	0.0	1.4285714285714286	3	0
94	7	0.0	1.4	3	0
95	10	0.0	1.6666666666666667	3	0
96	12	0.0	1.3333333333333333	3	0
97	13	0.0	1.4444444444444444	4	0
98	10	0.0	1.4285714285714286	3	0
99	13	0.0	1.3	4	0
100	14	0.0	1.5555555555555556	4	0
101	7	0.0	1.4	3	0
102	14	0.0	1.5555555555555556	4	0
103	9	0.0	1.2857142857142858	3	0
104	3	0	1.0	1	0
105	15	0.0	1.875	4	0
106	9	0.3333333333333333	1.5	3	1
107	11	0.0	1.5714285714285714	3	0
108	13	0.0	1.8571428571428572	4	0
109	10	0.3333333333333333	1.6666666666666667	4	2
110	10	0.0	1.4285714285714286	3	0
111	10	0.3333333333333333	1.6666666666666667	4	2
112	14	0.0	1.75	4	0
113	16	0.0	1.6	4	0
114	11	0.0	1.5714285714285714	3	0
115	12	0.0	1.2	3	0
116	10	0.0	1.6666666666666667	3	0
117	11	0.0	1.375	3	0
118	10	0.0	1.6666666666666667	3	0
119	13	0.0	1.4444444444444444	4	0
120	11	0.0	1.375	3	0
121	10	0.0	1.4285714285714286	3	0
122	13	0.0	1.4444444444444444	4	0
123	16	0.0	1.7777777777777777	4	0
124	11	0.0	1.375	3	0
125	15	0.0	1.5	4	0
126	5	0.0	1.6666666666666667	3	0
127	14	0.0	1.75	4	0
128	16	0.0	1.7777777777777777	4	0
129	9	0.0	1.2857142857142858	3	0
130	15	0.0	1.6666666666666667	4	0
131	4	0	1.0	1	0
132	15	0.0	1.6666666666666667	4	0
133	16	0.0	1.7777777777777777	4	0
134	16	0.0	1.7777777777777777	4	0
135	16	0.0	1.7777777777777777	4	0
136	15	0.0	1.6666666666666667	4	0
137	9	0.0	1.5	3	0
138	7	0.3333333333333333	1.4	3	1
139	14	0.0	1.4	4	0
140	16	0.0	1.7777777777777777	4	0
141	16	0.0	1.7777777777777777	4	0
142	16	0.0	1.7777777777777777	4	0
143	14	0.0	1.5555555555555556	4	0
144	9	0.0	1.2857142857142858	3	0
145	11	0.0	1.375	3	0
146	15	0.0	1.6666666666666667	4	0
147	16	0.0	1.4545454545454546	4	0
148	13	0.0	1.4444444444444444	4	0
149	10	0.0	1.4285714285714286	3	0
150	10	0.0	1.4285714285714286	3	0
151	10	0.0	1.4285714285714286	3	0
152	14	0.0	1.75	4	0
153	14	0.0	1.5555555555555556	4	0
154	8	0.3333333333333333	1.3333333333333333	3	1
155	15	0.0	1.5	4	0
156	14	0.0	2.0	4	0
157	11	0.0	1.5714285714285714	3	0
158	8	0.3333333333333333	1.3333333333333333	3	1
159	15	0.0	1.3636363636363635	4	0
160	12	0.16666666666666666	2.0	4	1
161	8	0.3333333333333333	1.6	3	1
162	8	0.3333333333333333	1.3333333333333333	3	1
163	12	0.0	1.2	3	0
164	9	0.0	1.5	3	0
165	12	0.0	1.5	3	0
166	3	0	1.0	1	0
167	9	0.0	1.8	3	0
168	10	0.0	1.4285714285714286	3	0
169	10	0.0	1.25	3	0
170	7	0.3333333333333333	1.4	3	1
171	3	0	1.0	1	0
172	4	1.0	2.0	2	1
173	11	0.0	1.5714285714285714	3	0
174	15	0.0	1.6666666666666667	4	0
175	7	0.0	1.4	3	0
176	8	0.3333333333333333	1.3333333333333333	3	1
177	16	0.0	1.7777777777777777	4	0
178	9	0.0	1.5	3	0
179	10	0.16666666666666666	1.6666666666666667	4	1
180	13	0.0	1.625	4	0
181	9	0.0	1.2857142857142858	3	0
182	10	0.0	1.25	3	0
183	11	0.0	1.375	3	0
184	9	0.0	1.2857142857142858	3	0
185	3	0	1.0	1	0
186	4	0	1.0	1	0
187	3	0	1.0	1	0
188	9	0.0	1.2857142857142858	3	0
189	9	0.0	1.5	3	0
190	11	0.0	1.375	3	0
191	11	0.0	1.5714285714285714	3	0
192	11	0.0	1.375	3	0
193	12	0.16666666666666666	1.3333333333333333	4	1
194	9	0.0	1.2857142857142858	3	0
195	9	0.0	1.5	3	0
196	9	0.0	1.5	3	0
197	10	0.0	1.25	3	0
198	10	0.0	1.6666666666666667	3	0
199	12	0.0	1.5	3	0
200	4	0	1.0	1	0
201	9	0.0	1.2857142857142858	3	0
202	11	0.0	1.5714285714285714	4	0
203	11	0.0	1.375	3	0
204	15	0.0	1.6666666666666667	4	0
205	15	0.0	1.5	4	0
206	11	0.0	1.5714285714285714	3	0
207	15	0.0	1.875	4	0
208	10	0.0	1.6666666666666667	3	0
209	10	0.0	1.4285714285714286	3	0
210	15	0.0	1.6666666666666667	4	0
211	16	0.0	1.7777777777777777	4	0
212	16	0.0	1.4545454545454546	4	0
213	15	0.0	1.6666666666666667	4	0
214	16	0.0	1.7777777777777777	4	0
215	15	0.0	1.875	4	0
216	8	0.0	1.3333333333333333	3	0
217	3	0	1.0	1	0
218	11	0.0	1.5714285714285714	3	0
219	4	0	1.0	1	0
220	10	0.0	1.25	3	0
221	4	0	1.0	1	0
222	10	0.0	1.4285714285714286	3	0
223	9	0.0	1.2857142857142858	3	0
224	13	0.0	1.3	4	0
225	11	0.0	1.5714285714285714	3	0
226	11	0.0	1.375	3	0
227	11	0.0	1.375	3	0
228	4	0	1.0	1	0
229	10	0.0	1.4285714285714286	3	0
230	16	0.0	1.7777777777777777	4	0
231	16	0.0	1.7777777777777777	4	0
232	13	0.0	1.3	4	0
233	12	0.0	1.5	3	0
234	12	0.16666666666666666	1.5	4	1
235	14	0.0	1.75	4	0
236	15	0.0	1.6666666666666667	4	0
237	13	0.16666666666666666	1.8571428571428572	4	1
238	10	0.0	1.25	3	0
239	12	0.0	1.3333333333333333	3	0
240	4	0	1.0	1	0
241	15	0.0	1.5	4	0
242	15	0.0	1.5	4	0
243	11	0.0	1.375	3	0
244	13	0.0	1.625	4	0
245	10	0.0	1.25	3	0
246	11	0.0	1.375	3	0
247	3	0	1.0	1	0
248	16	0.0	1.7777777777777777	4	0
249	14	0.16666666666666666	1.5555555555555556	4	1
250	11	0.0	1.2222222222222223	3	0
251	7	0.3333333333333333	1.4	3	1
252	7	0.3333333333333333	1.4	3	1
